time,load,engPwr,batPwr,landPwr,powerDeficit,charge
0,63,415,-352,0.0,0.0,0.2048888888888889
0,64,415,-351,0.0,0.0,0.2097638888888889
0,64,415,-351,0.0,0.0,0.21463888888888888
0,65,415,-350,0.0,0.0,0.2195
0,143,415,-272,0.0,0.0,0.22327777777777777
0,145,415,-270,0.0,0.0,0.22702777777777777
0,146,415,-269,0.0,0.0,0.23076388888888888
0,214,415,-201,0.0,0.0,0.23355555555555554
0,215,415,-200,0.0,0.0,0.2363333333333333
0,215,415,-200,0.0,0.0,0.23911111111111108
0,215,415,-200,0.0,0.0,0.24188888888888885
0,216,415,-199,0.0,0.0,0.24465277777777775
0,216,415,-199,0.0,0.0,0.24741666666666665
0,216,415,-199,0.0,0.0,0.2501805555555555
0,216,415,-199,0.0,0.0,0.2529444444444444
0,216,415,-199,0.0,0.0,0.2557083333333333
0,217,415,-198,0.0,0.0,0.2584583333333333
0,217,415,-198,0.0,0.0,0.26120833333333326
0,217,415,-198,0.0,0.0,0.26395833333333324
0,217,415,-198,0.0,0.0,0.2667083333333332
0,217,415,-198,0.0,0.0,0.2694583333333332
0,216,415,-199,0.0,0.0,0.2722222222222221
0,216,415,-199,0.0,0.0,0.274986111111111
0,215,415,-200,0.0,0.0,0.27776388888888875
0,216,415,-199,0.0,0.0,0.28052777777777765
0,216,415,-199,0.0,0.0,0.28329166666666655
0,215,415,-200,0.0,0.0,0.2860694444444443
0,215,415,-200,0.0,0.0,0.2888472222222221
0,215,415,-200,0.0,0.0,0.29162499999999986
0,215,415,-200,0.0,0.0,0.2944027777777776
0,215,415,-200,0.0,0.0,0.2971805555555554
0,216,415,-199,0.0,0.0,0.2999444444444443
0,216,415,-199,0.0,0.0,0.3027083333333332
0,217,415,-198,0.0,0.0,0.30545833333333317
0,217,415,-198,0.0,0.0,0.30820833333333314
0,217,415,-198,0.0,0.0,0.3109583333333331
0,216,415,-199,0.0,0.0,0.313722222222222
0,216,415,-199,0.0,0.0,0.3164861111111109
0,217,415,-198,0.0,0.0,0.3192361111111109
0,217,415,-198,0.0,0.0,0.32198611111111086
0,217,415,-198,0.0,0.0,0.32473611111111084
0,216,415,-199,0.0,0.0,0.32749999999999974
0,215,415,-200,0.0,0.0,0.3302777777777775
0,215,415,-200,0.0,0.0,0.33305555555555527
0,215,415,-200,0.0,0.0,0.33583333333333304
0,215,415,-200,0.0,0.0,0.3386111111111108
0,214,415,-201,0.0,0.0,0.3414027777777775
0,213,415,-202,0.0,0.0,0.34420833333333306
0,214,415,-201,0.0,0.0,0.34699999999999975
0,214,415,-201,0.0,0.0,0.34979166666666645
0,213,415,-202,0.0,0.0,0.352597222222222
0,214,415,-201,0.0,0.0,0.3553888888888887
0,213,415,-202,0.0,0.0,0.35819444444444426
0,214,415,-201,0.0,0.0,0.36098611111111095
0,214,415,-201,0.0,0.0,0.36377777777777764
0,214,415,-201,0.0,0.0,0.36656944444444434
0,214,415,-201,0.0,0.0,0.36936111111111103
0,215,415,-200,0.0,0.0,0.3721388888888888
0,215,415,-200,0.0,0.0,0.37491666666666656
0,215,415,-200,0.0,0.0,0.37769444444444433
0,217,415,-198,0.0,0.0,0.3804444444444443
0,217,415,-198,0.0,0.0,0.3831944444444443
0,145,415,-270,0.0,0.0,0.38694444444444426
0,146,415,-269,0.0,0.0,0.39068055555555536
0,146,415,-269,0.0,0.0,0.39441666666666647
0,215,415,-200,0.0,0.0,0.39719444444444424
0,215,415,-200,0.0,0.0,0.399972222222222
0,215,415,-200,0.0,0.0,0.4027499999999998
0,215,415,-200,0.0,0.0,0.40552777777777754
0,215,415,-200,0.0,0.0,0.4083055555555553
0,215,415,-200,0.0,0.0,0.4110833333333331
0,215,415,-200,0.0,0.0,0.41386111111111085
0,215,415,-200,0.0,0.0,0.4166388888888886
0,214,415,-201,0.0,0.0,0.4194305555555553
0,213,415,-202,0.0,0.0,0.42223611111111087
0,213,415,-202,0.0,0.0,0.42504166666666643
0,214,415,-201,0.0,0.0,0.4278333333333331
0,214,415,-201,0.0,0.0,0.4306249999999998
0,214,415,-201,0.0,0.0,0.4334166666666665
0,214,415,-201,0.0,0.0,0.4362083333333332
0,214,415,-201,0.0,0.0,0.4389999999999999
0,215,415,-200,0.0,0.0,0.44177777777777766
0,215,415,-200,0.0,0.0,0.4445555555555554
0,215,415,-200,0.0,0.0,0.4473333333333332
0,216,415,-199,0.0,0.0,0.4500972222222221
0,216,415,-199,0.0,0.0,0.452861111111111
0,216,415,-199,0.0,0.0,0.4556249999999999
0,215,415,-200,0.0,0.0,0.45840277777777766
0,216,415,-199,0.0,0.0,0.46116666666666656
0,216,415,-199,0.0,0.0,0.46393055555555546
0,216,415,-199,0.0,0.0,0.46669444444444436
0,215,415,-200,0.0,0.0,0.4694722222222221
0,215,415,-200,0.0,0.0,0.4722499999999999
